date,curvature,type,metric,Station,Cycle
2023-09-22,5.857142857142857,high,FR,MOSC,25
2023-09-23,5.857142857142857,high,FR,MOSC,25
2023-10-17,-19.444444444444443,low,FR,MOSC,25
2023-10-18,-17.53846153846154,low,FR,MOSC,25
2023-10-25,-24.214285714285715,low,FR,MOSC,25
2023-10-26,-30.441860465116278,low,FR,MOSC,25
2023-11-19,-26.272727272727273,low,FR,MOSC,25
2023-11-20,-24.0625,low,FR,MOSC,25
2023-11-24,-28.7027027027027,low,FR,MOSC,25
2023-12-24,-19.571428571428573,low,FR,MOSC,25
2023-12-25,-24.037037037037038,low,FR,MOSC,25
2024-01-30,-18.714285714285715,low,FR,MOSC,25
2024-01-31,-29.71875,low,FR,MOSC,25
2024-02-01,-34.829268292682926,low,FR,MOSC,25
2024-02-02,-35.81578947368421,low,FR,MOSC,25
2024-02-03,-40.5,low,FR,MOSC,25
2024-02-04,-45.660377358490564,low,FR,MOSC,25
2024-02-05,-24.4,low,FR,MOSC,25
2024-02-12,4.888888888888889,high,FR,MOSC,25
2024-02-13,4.888888888888889,high,FR,MOSC,25
2024-02-14,4.888888888888889,high,FR,MOSC,25
2024-03-16,-19.363636363636363,low,FR,MOSC,25
2024-04-13,-27.85,low,FR,MOSC,25
2024-05-06,-17.25,low,FR,MOSC,25
2024-05-09,-21.03125,low,FR,MOSC,25
2024-05-10,-18.25,low,FR,MOSC,25
2024-06-22,-24.789473684210527,low,FR,MOSC,25
2024-06-23,-24.0,low,FR,MOSC,25
2024-06-24,-21.8,low,FR,MOSC,25
2024-07-02,-18.928571428571427,low,FR,MOSC,25
2024-07-03,-27.216216216216218,low,FR,MOSC,25
2024-07-13,-19.25,low,FR,MOSC,25
2024-07-15,-20.666666666666668,low,FR,MOSC,25
2024-07-16,-20.77777777777778,low,FR,MOSC,25
2024-07-17,-27.870967741935484,low,FR,MOSC,25
2024-07-18,-29.08823529411765,low,FR,MOSC,25
2024-07-19,-60.183098591549296,low,FR,MOSC,25
2024-07-22,-34.666666666666664,low,FR,MOSC,25
2024-07-23,-18.424242424242426,low,FR,MOSC,25
2024-07-29,-18.77777777777778,low,FR,MOSC,25
2024-08-01,4.5,high,FR,MOSC,25
2024-08-02,4.5,high,FR,MOSC,25
2024-08-22,-17.083333333333332,low,FR,MOSC,25
2024-09-02,-26.906976744186046,low,FR,MOSC,25
2024-09-03,-19.6,low,FR,MOSC,25
2024-09-04,-28.931818181818183,low,FR,MOSC,25
2024-10-25,-25.341463414634145,low,FR,MOSC,25
2024-10-26,-24.38888888888889,low,FR,MOSC,25
2024-10-30,5.818181818181818,high,FR,MOSC,25
2024-10-31,4.6,high,FR,MOSC,25
2024-11-01,5.2,high,FR,MOSC,25
2024-11-03,5.2,high,FR,MOSC,25
2024-11-05,5.818181818181818,high,FR,MOSC,25
2024-12-15,-17.526315789473685,low,FR,MOSC,25
2025-01-11,-18.178571428571427,low,FR,MOSC,25
2025-01-13,-20.266666666666666,low,FR,MOSC,25
2025-01-14,-19.725,low,FR,MOSC,25
2025-01-15,-22.0,low,FR,MOSC,25
2025-01-27,-18.31578947368421,low,FR,MOSC,25
2025-02-12,-24.037037037037038,low,FR,MOSC,25
2025-02-13,-37.853658536585364,low,FR,MOSC,25
2025-02-26,4.333333333333333,high,FR,MOSC,25
2025-02-27,4.333333333333333,high,FR,MOSC,25
